Epoch,Iteration,Block,Sample Index,Rank,Row Index,Channel Index
0,0,100,0,1,264,359
0,0,100,0,2,606,359
0,0,100,0,3,666,23
0,0,100,0,4,445,252
0,0,100,0,5,460,23
0,200,100,0,1,21,372
0,200,100,0,2,321,359
0,200,100,0,3,421,359
0,200,100,0,4,860,305
0,200,100,0,5,476,80
0,400,100,0,1,757,359
0,400,100,0,2,744,248
0,400,100,0,3,318,252
0,400,100,0,4,548,248
0,400,100,0,5,953,359
0,600,100,0,1,713,359
0,600,100,0,2,713,248
0,600,100,0,3,523,248
0,600,100,0,4,923,252
0,600,100,0,5,669,248
0,800,100,0,1,456,80
0,800,100,0,2,456,353
0,800,100,0,3,292,6
0,800,100,0,4,292,353
0,800,100,0,5,456,6
0,1000,100,0,1,814,359
0,1000,100,0,2,533,359
0,1000,100,0,3,814,248
0,1000,100,0,4,95,359
0,1000,100,0,5,694,248
0,1200,100,0,1,137,248
0,1200,100,0,2,262,353
0,1200,100,0,3,399,248
0,1200,100,0,4,194,353
0,1200,100,0,5,715,353
0,1400,100,0,1,611,248
0,1400,100,0,2,618,248
0,1400,100,0,3,914,359
0,1400,100,0,4,524,359
0,1400,100,0,5,844,353
0,1600,100,0,1,699,52
0,1600,100,0,2,180,353
0,1600,100,0,3,830,52
0,1600,100,0,4,459,359
0,1600,100,0,5,851,359
0,1800,100,0,1,201,252
0,1800,100,0,2,201,222
0,1800,100,0,3,201,372
0,1800,100,0,4,201,76
0,1800,100,0,5,201,330
0,2000,100,0,1,53,22
0,2000,100,0,2,893,382
0,2000,100,0,3,608,382
0,2000,100,0,4,608,353
0,2000,100,0,5,806,22
0,2200,100,0,1,800,248
0,2200,100,0,2,307,22
0,2200,100,0,3,933,102
0,2200,100,0,4,455,102
0,2200,100,0,5,330,22
0,2400,100,0,1,648,222
0,2400,100,0,2,931,222
0,2400,100,0,3,558,335
0,2400,100,0,4,645,248
0,2400,100,0,5,719,248
0,2600,100,0,1,953,222
0,2600,100,0,2,562,353
0,2600,100,0,3,832,353
0,2600,100,0,4,940,330
0,2600,100,0,5,940,248
0,2800,100,0,1,911,353
0,2800,100,0,2,266,372
0,2800,100,0,3,357,248
0,2800,100,0,4,217,353
0,2800,100,0,5,916,205
0,3000,100,0,1,100,353
0,3000,100,0,2,976,205
0,3000,100,0,3,171,22
0,3000,100,0,4,605,372
0,3000,100,0,5,169,353
0,3200,100,0,1,733,353
0,3200,100,0,2,942,52
0,3200,100,0,3,285,353
0,3200,100,0,4,629,52
0,3200,100,0,5,204,52
0,3400,100,0,1,255,382
0,3400,100,0,2,974,353
0,3400,100,0,3,906,22
0,3400,100,0,4,876,111
0,3400,100,0,5,67,382
0,3600,100,0,1,314,130
0,3600,100,0,2,314,212
0,3600,100,0,3,314,22
0,3600,100,0,4,314,102
0,3600,100,0,5,314,280
0,3800,100,0,1,571,52
0,3800,100,0,2,343,52
0,3800,100,0,3,146,208
0,3800,100,0,4,191,212
0,3800,100,0,5,190,52
0,4000,100,0,1,566,52
0,4000,100,0,2,700,52
0,4000,100,0,3,683,353
0,4000,100,0,4,943,52
0,4000,100,0,5,700,40
0,4200,100,0,1,368,52
0,4200,100,0,2,943,52
0,4200,100,0,3,315,353
0,4200,100,0,4,142,378
0,4200,100,0,5,35,378
0,4400,100,0,1,98,52
0,4400,100,0,2,834,52
0,4400,100,0,3,191,22
0,4400,100,0,4,180,22
0,4400,100,0,5,2,353
0,4600,100,0,1,377,353
0,4600,100,0,2,377,378
0,4600,100,0,3,377,22
0,4600,100,0,4,377,222
0,4600,100,0,5,377,261
0,4800,100,0,1,931,52
0,4800,100,0,2,603,52
0,4800,100,0,3,752,353
0,4800,100,0,4,628,353
0,4800,100,0,5,931,111
0,5000,100,0,1,687,22
0,5000,100,0,2,694,205
